0.02334904670715332, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.11060786247253418, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1968388557434082, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2841379642486572, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3705861568450928, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.45770716667175293, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.545208215713501, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6354701519012451, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7218282222747803, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.8080451488494873, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.8952829837799072, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.9826419353485107, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1.068899154663086, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1.1562151908874512, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1.246546983718872, 0.0, -0.074, -0.046, -0.022, -0.018, 0.009, -0.002, 0.0, -0.742, -0.469, -0.227, -0.185, 0.09, -0.022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
