time_s,remaining_error,command_velocity,pass_through,state,planned_dir,planned_run_duration,real_velocity,position
1783297494.969899,0.000000,0.354003,1,0,1.000000,0.000000,0.318909,0.807346
1783297494.970899,0.000000,0.353419,1,0,1.000000,0.000000,0.318383,0.807665
1783297494.971899,0.000000,0.352829,1,0,1.000000,0.000000,0.317854,0.807983
1783297494.972899,0.000000,0.352247,1,0,1.000000,0.000000,0.317329,0.808300
1783297494.973899,0.000000,0.351666,1,0,1.000000,0.000000,0.316805,0.808617
1783297494.974899,0.000000,0.351086,1,0,1.000000,0.000000,0.316282,0.808933
1783297494.975899,0.000000,0.350507,1,0,1.000000,0.000000,0.315760,0.809249
1783297494.976899,0.000000,0.349924,1,0,1.000000,0.000000,0.315236,0.809564
1783297494.977899,0.000000,0.349347,1,0,1.000000,0.000000,0.314715,0.809879
1783297494.978899,0.000000,0.348771,1,0,1.000000,0.000000,0.314196,0.810193
1783297494.979899,0.000000,0.348196,1,0,1.000000,0.000000,0.313678,0.810507
1783297494.980899,0.000000,0.347617,1,0,1.000000,0.000000,0.313158,0.810820
1783297494.981899,0.000000,0.347044,1,0,1.000000,0.000000,0.312640,0.811133
1783297494.982899,0.000000,0.346472,1,0,1.000000,0.000000,0.312125,0.811445
1783297494.983899,0.000000,0.345896,1,0,1.000000,0.000000,0.311607,0.811756
1783297494.984899,0.000000,0.345326,1,0,1.000000,0.000000,0.311093,0.812067
1783297494.985899,0.000000,0.344758,1,0,1.000000,0.000000,0.310580,0.812378
1783297494.986899,0.000000,0.344184,1,0,1.000000,0.000000,0.310065,0.812688
1783297494.987899,0.000000,0.343618,1,0,1.000000,0.000000,0.309554,0.812998
1783297494.988899,0.000000,0.343052,1,0,1.000000,0.000000,0.309044,0.813307
1783297494.989899,0.000000,0.342482,1,0,1.000000,0.000000,0.308532,0.813615
1783297494.990899,0.000000,0.341918,1,0,1.000000,0.000000,0.308023,0.813923
1783297494.991899,0.000000,0.341350,1,0,1.000000,0.000000,0.307512,0.814231
1783297494.992899,0.000000,0.340789,1,0,1.000000,0.000000,0.307005,0.814538
1783297494.993899,0.000000,0.340222,1,0,1.000000,0.000000,0.306496,0.814844
1783297494.994899,0.000000,0.339663,1,0,1.000000,0.000000,0.305991,0.815150
1783297494.995899,0.000000,0.339099,1,0,1.000000,0.000000,0.305484,0.815456
1783297494.996899,0.000000,0.338541,1,0,1.000000,0.000000,0.304980,0.815761
1783297494.997899,0.000000,0.337979,1,0,1.000000,0.000000,0.304475,0.816065
1783297494.998899,0.000000,0.337424,1,0,1.000000,0.000000,0.303973,0.816369
1783297494.999899,0.000000,0.336863,1,0,1.000000,0.000000,0.303470,0.816673
1783297495.000899,0.000000,0.336310,1,0,1.000000,0.000000,0.302970,0.816976
1783297495.001899,0.000000,0.335752,1,0,1.000000,0.000000,0.302469,0.817278
1783297495.002899,0.000000,0.335195,1,0,1.000000,0.000000,0.301967,0.817580
1783297495.003899,0.000000,0.334644,1,0,1.000000,0.000000,0.301469,0.817881
1783297495.004899,0.000000,0.334089,1,0,1.000000,0.000000,0.300970,0.818182
1783297495.005899,0.000000,0.333541,1,0,1.000000,0.000000,0.300475,0.818483
1783297495.006899,0.000000,0.332988,1,0,1.000000,0.000000,0.299978,0.818783
1783297495.007899,0.000000,0.332435,1,0,1.000000,0.000000,0.299481,0.819082
1783297495.008899,0.000000,0.331890,1,0,1.000000,0.000000,0.298988,0.819381
1783297495.009899,0.000000,0.331340,1,0,1.000000,0.000000,0.298493,0.819680
1783297495.010899,0.000000,0.330790,1,0,1.000000,0.000000,0.297999,0.819978
1783297495.011899,0.000000,0.330242,1,0,1.000000,0.000000,0.297505,0.820275
1783297495.012899,0.000000,0.329701,1,0,1.000000,0.000000,0.297016,0.820572
1783297495.013899,0.000000,0.329154,1,0,1.000000,0.000000,0.296525,0.820869
1783297495.014899,0.000000,0.328609,1,0,1.000000,0.000000,0.296034,0.821165
1783297495.015899,0.000000,0.328065,1,0,1.000000,0.000000,0.295543,0.821460
1783297495.016899,0.000000,0.327527,1,0,1.000000,0.000000,0.295057,0.821755
1783297495.017899,0.000000,0.326985,1,0,1.000000,0.000000,0.294570,0.822050
1783297495.018899,0.000000,0.326443,1,0,1.000000,0.000000,0.294083,0.822344
1783297495.019899,0.000000,0.325903,1,0,1.000000,0.000000,0.293596,0.822638
1783297495.020899,0.000000,0.325363,1,0,1.000000,0.000000,0.293110,0.822931
1783297495.021899,0.000000,0.324825,1,0,1.000000,0.000000,0.292625,0.823223
1783297495.022899,0.000000,0.324293,1,0,1.000000,0.000000,0.292144,0.823516
1783297495.023899,0.000000,0.323757,1,0,1.000000,0.000000,0.291662,0.823807
1783297495.024899,0.000000,0.323221,1,0,1.000000,0.000000,0.291179,0.824098
1783297495.025899,0.000000,0.322686,1,0,1.000000,0.000000,0.290698,0.824389
1783297495.026899,0.000000,0.322153,1,0,1.000000,0.000000,0.290217,0.824679
1783297495.027899,0.000000,0.321620,1,0,1.000000,0.000000,0.289737,0.824969
1783297495.028899,0.000000,0.321088,1,0,1.000000,0.000000,0.289258,0.825258
1783297495.029899,0.000000,0.320557,1,0,1.000000,0.000000,0.288780,0.825547
1783297495.030899,0.000000,0.320027,1,0,1.000000,0.000000,0.288302,0.825835
1783297495.031899,0.000000,0.319498,1,0,1.000000,0.000000,0.287826,0.826123
1783297495.032899,0.000000,0.318970,1,0,1.000000,0.000000,0.287350,0.826411
1783297495.033899,0.000000,0.318443,1,0,1.000000,0.000000,0.286875,0.826697
1783297495.034899,0.000000,0.317917,1,0,1.000000,0.000000,0.286401,0.826984
1783297495.035899,0.000000,0.317392,1,0,1.000000,0.000000,0.285928,0.827270
1783297495.036899,0.000000,0.316868,1,0,1.000000,0.000000,0.285456,0.827555
1783297495.037899,0.000000,0.316345,1,0,1.000000,0.000000,0.284985,0.827840
1783297495.038899,0.000000,0.315823,1,0,1.000000,0.000000,0.284514,0.828125
1783297495.039899,0.000000,0.315301,1,0,1.000000,0.000000,0.284045,0.828409
1783297495.040899,0.000000,0.314781,1,0,1.000000,0.000000,0.283576,0.828692
1783297495.041899,0.000000,0.314255,1,0,1.000000,0.000000,0.283104,0.828975
1783297495.042899,0.000000,0.313737,1,0,1.000000,0.000000,0.282636,0.829258
1783297495.043899,0.000000,0.313219,1,0,1.000000,0.000000,0.282169,0.829540
1783297495.044899,0.000000,0.312703,1,0,1.000000,0.000000,0.281703,0.829822
1783297495.045899,0.000000,0.312187,1,0,1.000000,0.000000,0.281239,0.830103
1783297495.046899,0.000000,0.311672,1,0,1.000000,0.000000,0.280775,0.830384
1783297495.047899,0.000000,0.311152,1,0,1.000000,0.000000,0.280309,0.830664
1783297495.048899,0.000000,0.310639,1,0,1.000000,0.000000,0.279845,0.830944
1783297495.049899,0.000000,0.310127,1,0,1.000000,0.000000,0.279383,0.831223
1783297495.050899,0.000000,0.309616,1,0,1.000000,0.000000,0.278923,0.831502
1783297495.051899,0.000000,0.309100,1,0,1.000000,0.000000,0.278460,0.831781
1783297495.052899,0.000000,0.308591,1,0,1.000000,0.000000,0.278000,0.832059
1783297495.053899,0.000000,0.308083,1,0,1.000000,0.000000,0.277541,0.832336
1783297495.054899,0.000000,0.307575,1,0,1.000000,0.000000,0.277084,0.832614
1783297495.055899,0.000000,0.307063,1,0,1.000000,0.000000,0.276624,0.832890
1783297495.056899,0.000000,0.306557,1,0,1.000000,0.000000,0.276167,0.833166
1783297495.057899,0.000000,0.306053,1,0,1.000000,0.000000,0.275712,0.833442
1783297495.058899,0.000000,0.305543,1,0,1.000000,0.000000,0.275255,0.833717
1783297495.059899,0.000000,0.305040,1,0,1.000000,0.000000,0.274800,0.833992
1783297495.060899,0.000000,0.304538,1,0,1.000000,0.000000,0.274348,0.834266
1783297495.061899,0.000000,0.304031,1,0,1.000000,0.000000,0.273893,0.834540
1783297495.062899,0.000000,0.303531,1,0,1.000000,0.000000,0.273441,0.834814
1783297495.063899,0.000000,0.303026,1,0,1.000000,0.000000,0.272987,0.835087
1783297495.064899,0.000000,0.302528,1,0,1.000000,0.000000,0.272537,0.835359
1783297495.065899,0.000000,0.302030,1,0,1.000000,0.000000,0.272088,0.835631
1783297495.066899,0.000000,0.301528,1,0,1.000000,0.000000,0.271637,0.835903
1783297495.067899,0.000000,0.301032,1,0,1.000000,0.000000,0.271190,0.836174
1783297495.068899,0.000000,0.300532,1,0,1.000000,0.000000,0.270740,0.836445
1783297495.069899,0.000000,0.300038,1,0,1.000000,0.000000,0.270294,0.836715
1783297495.070899,0.000000,0.299539,1,0,1.000000,0.000000,0.269846,0.836985
1783297495.071899,0.000000,0.299047,1,0,1.000000,0.000000,0.269401,0.837254
1783297495.072899,0.000000,0.298550,1,0,1.000000,0.000000,0.268955,0.837523
1783297495.073899,0.000000,0.298060,1,0,1.000000,0.000000,0.268512,0.837792
1783297495.074899,0.000000,0.297564,1,0,1.000000,0.000000,0.268067,0.838060
1783297495.075899,0.000000,0.297076,1,0,1.000000,0.000000,0.267625,0.838328
1783297495.076899,0.000000,0.296582,1,0,1.000000,0.000000,0.267182,0.838595
1783297495.077899,0.000000,0.296090,1,0,1.000000,0.000000,0.266739,0.838862
1783297495.078899,0.000000,0.295604,1,0,1.000000,0.000000,0.266299,0.839128
1783297495.079899,0.000000,0.295113,1,0,1.000000,0.000000,0.265858,0.839394
1783297495.080899,0.000000,0.294629,1,0,1.000000,0.000000,0.265421,0.839659
1783297495.081899,0.000000,0.294140,1,0,1.000000,0.000000,0.264981,0.839924
1783297495.082899,0.000000,0.293652,1,0,1.000000,0.000000,0.264542,0.840189
1783297495.083899,0.000000,0.293170,1,0,1.000000,0.000000,0.264107,0.840453
1783297495.084899,0.000000,0.292684,1,0,1.000000,0.000000,0.263670,0.840716
1783297495.085899,0.000000,0.292198,1,0,1.000000,0.000000,0.263233,0.840980
1783297495.086899,0.000000,0.291719,1,0,1.000000,0.000000,0.262799,0.841242
1783297495.087899,0.000000,0.291235,1,0,1.000000,0.000000,0.262365,0.841505
1783297495.088899,0.000000,0.290752,1,0,1.000000,0.000000,0.261930,0.841767
1783297495.089899,0.000000,0.290276,1,0,1.000000,0.000000,0.261499,0.842028
1783297495.090899,0.000000,0.289795,1,0,1.000000,0.000000,0.261067,0.842289
1783297495.091899,0.000000,0.289315,1,0,1.000000,0.000000,0.260635,0.842550
1783297495.092899,0.000000,0.288835,1,0,1.000000,0.000000,0.260203,0.842810
1783297495.093899,0.000000,0.288362,1,0,1.000000,0.000000,0.259775,0.843070
1783297495.094899,0.000000,0.287885,1,0,1.000000,0.000000,0.259346,0.843329
1783297495.095899,0.000000,0.287408,1,0,1.000000,0.000000,0.258917,0.843588
1783297495.096899,0.000000,0.286932,1,0,1.000000,0.000000,0.258488,0.843847
1783297495.097899,0.000000,0.286456,1,0,1.000000,0.000000,0.258060,0.844105
1783297495.098899,0.000000,0.285982,1,0,1.000000,0.000000,0.257632,0.844362
1783297495.099899,0.000000,0.285514,1,0,1.000000,0.000000,0.257209,0.844620
1783297495.100899,0.000000,0.285042,1,0,1.000000,0.000000,0.256784,0.844876
1783297495.101899,0.000000,0.284570,1,0,1.000000,0.000000,0.256360,0.845133
1783297495.102899,0.000000,0.284099,1,0,1.000000,0.000000,0.255936,0.845389
1783297495.103899,0.000000,0.283629,1,0,1.000000,0.000000,0.255512,0.845644
1783297495.104899,0.000000,0.283159,1,0,1.000000,0.000000,0.255089,0.845899
1783297495.105899,0.000000,0.282691,1,0,1.000000,0.000000,0.254667,0.846154
1783297495.106899,0.000000,0.282223,1,0,1.000000,0.000000,0.254246,0.846408
1783297495.107899,0.000000,0.281756,1,0,1.000000,0.000000,0.253825,0.846662
1783297495.108899,0.000000,0.281296,1,0,1.000000,0.000000,0.253409,0.846915
1783297495.109899,0.000000,0.280831,1,0,1.000000,0.000000,0.252991,0.847168
1783297495.110899,0.000000,0.280367,1,0,1.000000,0.000000,0.252574,0.847421
1783297495.111899,0.000000,0.279904,1,0,1.000000,0.000000,0.252156,0.847673
1783297495.112899,0.000000,0.279441,1,0,1.000000,0.000000,0.251740,0.847925
1783297495.113899,0.000000,0.278980,1,0,1.000000,0.000000,0.251324,0.848176
1783297495.114899,0.000000,0.278513,1,0,1.000000,0.000000,0.250905,0.848427
1783297495.115899,0.000000,0.278059,1,0,1.000000,0.000000,0.250493,0.848677
1783297495.116899,0.000000,0.277593,1,0,1.000000,0.000000,0.250076,0.848928
1783297495.117899,0.000000,0.277135,1,0,1.000000,0.000000,0.249662,0.849177
1783297495.118899,0.000000,0.276677,1,0,1.000000,0.000000,0.249250,0.849427
1783297495.119899,0.000000,0.276220,1,0,1.000000,0.000000,0.248838,0.849675
1783297495.120899,0.000000,0.275764,1,0,1.000000,0.000000,0.248427,0.849924
1783297495.121899,0.000000,0.275309,1,0,1.000000,0.000000,0.248017,0.850172
1783297495.122899,0.000000,0.274855,1,0,1.000000,0.000000,0.247608,0.850419
1783297495.123899,0.000000,0.274401,1,0,1.000000,0.000000,0.247199,0.850667
1783297495.124899,0.000000,0.273949,1,0,1.000000,0.000000,0.246791,0.850913
1783297495.125899,0.000000,0.273497,1,0,1.000000,0.000000,0.246384,0.851160
1783297495.126899,0.000000,0.273040,1,0,1.000000,0.000000,0.245974,0.851406
1783297495.127899,0.000000,0.272590,1,0,1.000000,0.000000,0.245568,0.851651
1783297495.128899,0.000000,0.272140,1,0,1.000000,0.000000,0.245162,0.851896
1783297495.129899,0.000000,0.271692,1,0,1.000000,0.000000,0.244758,0.852141
1783297495.130899,0.000000,0.271244,1,0,1.000000,0.000000,0.244354,0.852386
1783297495.131899,0.000000,0.270791,1,0,1.000000,0.000000,0.243948,0.852630
1783297495.132899,0.000000,0.270345,1,0,1.000000,0.000000,0.243545,0.852873
1783297495.133899,0.000000,0.269899,1,0,1.000000,0.000000,0.243143,0.853116
1783297495.134899,0.000000,0.269455,1,0,1.000000,0.000000,0.242743,0.853359
1783297495.135899,0.000000,0.269005,1,0,1.000000,0.000000,0.242339,0.853601
1783297495.136899,0.000000,0.268562,1,0,1.000000,0.000000,0.241939,0.853843
1783297495.137899,0.000000,0.268120,1,0,1.000000,0.000000,0.241540,0.854085
1783297495.138899,0.000000,0.267679,1,0,1.000000,0.000000,0.241142,0.854326
1783297495.139899,0.000000,0.267232,1,0,1.000000,0.000000,0.240742,0.854567
1783297495.140899,0.000000,0.266792,1,0,1.000000,0.000000,0.240344,0.854807
1783297495.141899,0.000000,0.266353,1,0,1.000000,0.000000,0.239948,0.855047
1783297495.142899,0.000000,0.265909,1,0,1.000000,0.000000,0.239550,0.855287
1783297495.143899,0.000000,0.265472,1,0,1.000000,0.000000,0.239155,0.855526
1783297495.144899,0.000000,0.265035,1,0,1.000000,0.000000,0.238761,0.855764
1783297495.145899,0.000000,0.264593,1,0,1.000000,0.000000,0.238365,0.856003
1783297495.146899,0.000000,0.264158,1,0,1.000000,0.000000,0.237971,0.856241
1783297495.147899,0.000000,0.263724,1,0,1.000000,0.000000,0.237580,0.856478
1783297495.148899,0.000000,0.263285,1,0,1.000000,0.000000,0.237186,0.856716
1783297495.149899,0.000000,0.262852,1,0,1.000000,0.000000,0.236795,0.856952
1783297495.150899,0.000000,0.262414,1,0,1.000000,0.000000,0.236402,0.857189
1783297495.151899,0.000000,0.261983,1,0,1.000000,0.000000,0.236012,0.857425
1783297495.152899,0.000000,0.261547,1,0,1.000000,0.000000,0.235620,0.857660
1783297495.153899,0.000000,0.261118,1,0,1.000000,0.000000,0.235232,0.857896
1783297495.154899,0.000000,0.260683,1,0,1.000000,0.000000,0.234842,0.858130
1783297495.155899,0.000000,0.260255,1,0,1.000000,0.000000,0.234455,0.858365
1783297495.156899,0.000000,0.259828,1,0,1.000000,0.000000,0.234069,0.858599
1783297495.157899,0.000000,0.259395,1,0,1.000000,0.000000,0.233681,0.858833
1783297495.158899,0.000000,0.258964,1,0,1.000000,0.000000,0.233293,0.859066
1783297495.159899,0.000000,0.258539,1,0,1.000000,0.000000,0.232909,0.859299
1783297495.160899,0.000000,0.258109,1,0,1.000000,0.000000,0.232523,0.859531
1783297495.161899,0.000000,0.257685,1,0,1.000000,0.000000,0.232140,0.859764
1783297495.162899,0.000000,0.257257,1,0,1.000000,0.000000,0.231755,0.859995
1783297495.163899,0.000000,0.256835,1,0,1.000000,0.000000,0.231374,0.860227
1783297495.164899,0.000000,0.256408,1,0,1.000000,0.000000,0.230990,0.860458
1783297495.165899,0.000000,0.255988,1,0,1.000000,0.000000,0.230610,0.860688
1783297495.166899,0.000000,0.255562,1,0,1.000000,0.000000,0.230228,0.860919
1783297495.167899,0.000000,0.255138,1,0,1.000000,0.000000,0.229846,0.861148
1783297495.168899,0.000000,0.254720,1,0,1.000000,0.000000,0.229468,0.861378
1783297495.169899,0.000000,0.254297,1,0,1.000000,0.000000,0.229088,0.861607
1783297495.170899,0.000000,0.253880,1,0,1.000000,0.000000,0.228711,0.861836
1783297495.171899,0.000000,0.253458,1,0,1.000000,0.000000,0.228333,0.862064
1783297495.172899,0.000000,0.253038,1,0,1.000000,0.000000,0.227954,0.862292
1783297495.173899,0.000000,0.252623,1,0,1.000000,0.000000,0.227579,0.862519
1783297495.174899,0.000000,0.252204,1,0,1.000000,0.000000,0.227203,0.862747
1783297495.175899,0.000000,0.251785,1,0,1.000000,0.000000,0.226826,0.862974
1783297495.176899,0.000000,0.251367,1,0,1.000000,0.000000,0.226450,0.863200
1783297495.177899,0.000000,0.250956,1,0,1.000000,0.000000,0.226077,0.863426
1783297495.178899,0.000000,0.250540,1,0,1.000000,0.000000,0.225703,0.863652
1783297495.179899,0.000000,0.250124,1,0,1.000000,0.000000,0.225329,0.863877
1783297495.180899,0.000000,0.249715,1,0,1.000000,0.000000,0.224959,0.864102
1783297495.181899,0.000000,0.249301,1,0,1.000000,0.000000,0.224587,0.864327
1783297495.182899,0.000000,0.248888,1,0,1.000000,0.000000,0.224215,0.864551
1783297495.183899,0.000000,0.248475,1,0,1.000000,0.000000,0.223844,0.864775
1783297495.184899,0.000000,0.248069,1,0,1.000000,0.000000,0.223476,0.864998
1783297495.185899,0.000000,0.247658,1,0,1.000000,0.000000,0.223107,0.865221
1783297495.186899,0.000000,0.247248,1,0,1.000000,0.000000,0.222738,0.865444
1783297495.187899,0.000000,0.246838,1,0,1.000000,0.000000,0.222369,0.865666
1783297495.188899,0.000000,0.246429,1,0,1.000000,0.000000,0.222000,0.865888
1783297495.189899,0.000000,0.246021,1,0,1.000000,0.000000,0.221633,0.866110
1783297495.190899,0.000000,0.245619,1,0,1.000000,0.000000,0.221269,0.866331
1783297495.191899,0.000000,0.245212,1,0,1.000000,0.000000,0.220904,0.866552
1783297495.192899,0.000000,0.244806,1,0,1.000000,0.000000,0.220538,0.866773
1783297495.193899,0.000000,0.244401,1,0,1.000000,0.000000,0.220173,0.866993
1783297495.194899,0.000000,0.243996,1,0,1.000000,0.000000,0.219809,0.867213
1783297495.195899,0.000000,0.243593,1,0,1.000000,0.000000,0.219445,0.867432
1783297495.196899,0.000000,0.243189,1,0,1.000000,0.000000,0.219082,0.867651
1783297495.197899,0.000000,0.242787,1,0,1.000000,0.000000,0.218719,0.867870
1783297495.198899,0.000000,0.242391,1,0,1.000000,0.000000,0.218361,0.868088
1783297495.199899,0.000000,0.241990,1,0,1.000000,0.000000,0.218001,0.868306
1783297495.200899,0.000000,0.241590,1,0,1.000000,0.000000,0.217641,0.868524
1783297495.201899,0.000000,0.241191,1,0,1.000000,0.000000,0.217281,0.868741
1783297495.202899,0.000000,0.240792,1,0,1.000000,0.000000,0.216922,0.868958
1783297495.203899,0.000000,0.240394,1,0,1.000000,0.000000,0.216563,0.869175
1783297495.204899,0.000000,0.239997,1,0,1.000000,0.000000,0.216205,0.869391
1783297495.205899,0.000000,0.239600,1,0,1.000000,0.000000,0.215848,0.869607
1783297495.206899,0.000000,0.239204,1,0,1.000000,0.000000,0.215491,0.869822
1783297495.207899,0.000000,0.238809,1,0,1.000000,0.000000,0.215135,0.870037
1783297495.208899,0.000000,0.238414,1,0,1.000000,0.000000,0.214780,0.870252
1783297495.209899,0.000000,0.238021,1,0,1.000000,0.000000,0.214425,0.870466
1783297495.210899,0.000000,0.237628,1,0,1.000000,0.000000,0.214071,0.870680
1783297495.211899,0.000000,0.237229,1,0,1.000000,0.000000,0.213714,0.870894
1783297495.212899,0.000000,0.236838,1,0,1.000000,0.000000,0.213360,0.871108
1783297495.213899,0.000000,0.236446,1,0,1.000000,0.000000,0.213007,0.871321
1783297495.214899,0.000000,0.236056,1,0,1.000000,0.000000,0.212655,0.871533
1783297495.215899,0.000000,0.235667,1,0,1.000000,0.000000,0.212304,0.871746
1783297495.216899,0.000000,0.235278,1,0,1.000000,0.000000,0.211954,0.871957
1783297495.217899,0.000000,0.234890,1,0,1.000000,0.000000,0.211604,0.872169
1783297495.218899,0.000000,0.234502,1,0,1.000000,0.000000,0.211255,0.872380
1783297495.219899,0.000000,0.234115,1,0,1.000000,0.000000,0.210907,0.872591
1783297495.220899,0.000000,0.233729,1,0,1.000000,0.000000,0.210559,0.872802
1783297495.221899,0.000000,0.233338,1,0,1.000000,0.000000,0.210208,0.873012
1783297495.222899,0.000000,0.232953,1,0,1.000000,0.000000,0.209861,0.873222
1783297495.223899,0.000000,0.232569,1,0,1.000000,0.000000,0.209514,0.873431
1783297495.224899,0.000000,0.232186,1,0,1.000000,0.000000,0.209169,0.873641
1783297495.225899,0.000000,0.231804,1,0,1.000000,0.000000,0.208824,0.873849
1783297495.226899,0.000000,0.231422,1,0,1.000000,0.000000,0.208480,0.874058
1783297495.227899,0.000000,0.231035,1,0,1.000000,0.000000,0.208133,0.874266
1783297495.228899,0.000000,0.230654,1,0,1.000000,0.000000,0.207789,0.874474
1783297495.229899,0.000000,0.230274,1,0,1.000000,0.000000,0.207446,0.874681
1783297495.230899,0.000000,0.229895,1,0,1.000000,0.000000,0.207105,0.874888
1783297495.231899,0.000000,0.229511,1,0,1.000000,0.000000,0.206760,0.875095
1783297495.232899,0.000000,0.229133,1,0,1.000000,0.000000,0.206419,0.875301
1783297495.233899,0.000000,0.228756,1,0,1.000000,0.000000,0.206078,0.875508
1783297495.234899,0.000000,0.228380,1,0,1.000000,0.000000,0.205739,0.875713
1783297495.235899,0.000000,0.227998,1,0,1.000000,0.000000,0.205397,0.875919
1783297495.236899,0.000000,0.227623,1,0,1.000000,0.000000,0.205058,0.876124
1783297495.237899,0.000000,0.227249,1,0,1.000000,0.000000,0.204720,0.876328
1783297495.238899,0.000000,0.226869,1,0,1.000000,0.000000,0.204380,0.876533
1783297495.239899,0.000000,0.226496,1,0,1.000000,0.000000,0.204043,0.876737
1783297495.240899,0.000000,0.226124,1,0,1.000000,0.000000,0.203707,0.876941
1783297495.241899,0.000000,0.225746,1,0,1.000000,0.000000,0.203368,0.877144
1783297495.242899,0.000000,0.225375,1,0,1.000000,0.000000,0.203033,0.877347
1783297495.243899,0.000000,0.225005,1,0,1.000000,0.000000,0.202699,0.877550
1783297495.244899,0.000000,0.224629,1,0,1.000000,0.000000,0.202362,0.877752
1783297495.245899,0.000000,0.224260,1,0,1.000000,0.000000,0.202028,0.877954
1783297495.246899,0.000000,0.223892,1,0,1.000000,0.000000,0.201696,0.878156
1783297495.247899,0.000000,0.223518,1,0,1.000000,0.000000,0.201361,0.878357
1783297495.248899,0.000000,0.223151,1,0,1.000000,0.000000,0.201029,0.878558
1783297495.249899,0.000000,0.222779,1,0,1.000000,0.000000,0.200695,0.878759
1783297495.250899,0.000000,0.222413,1,0,1.000000,0.000000,0.200365,0.878959
1783297495.251899,0.000000,0.222042,1,0,1.000000,0.000000,0.200032,0.879159
1783297495.252899,0.000000,0.221678,1,0,1.000000,0.000000,0.199702,0.879359
1783297495.253899,0.000000,0.221315,1,0,1.000000,0.000000,0.199374,0.879558
1783297495.254899,0.000000,0.220946,1,0,1.000000,0.000000,0.199043,0.879757
1783297495.255899,0.000000,0.220583,1,0,1.000000,0.000000,0.198716,0.879956
1783297495.256899,0.000000,0.220216,1,0,1.000000,0.000000,0.198386,0.880154
1783297495.257899,0.000000,0.219855,1,0,1.000000,0.000000,0.198059,0.880352
1783297495.258899,0.000000,0.219488,1,0,1.000000,0.000000,0.197731,0.880550
1783297495.259899,0.000000,0.219129,1,0,1.000000,0.000000,0.197405,0.880748
1783297495.260899,0.000000,0.218764,1,0,1.000000,0.000000,0.197078,0.880945
1783297495.261899,0.000000,0.218405,1,0,1.000000,0.000000,0.196754,0.881141
1783297495.262899,0.000000,0.218042,1,0,1.000000,0.000000,0.196427,0.881338
1783297495.263899,0.000000,0.217679,1,0,1.000000,0.000000,0.196101,0.881534
1783297495.264899,0.000000,0.217322,1,0,1.000000,0.000000,0.195778,0.881730
1783297495.265899,0.000000,0.216960,1,0,1.000000,0.000000,0.195453,0.881925
1783297495.266899,0.000000,0.216605,1,0,1.000000,0.000000,0.195132,0.882120
1783297495.267899,0.000000,0.216245,1,0,1.000000,0.000000,0.194808,0.882315
1783297495.268899,0.000000,0.215891,1,0,1.000000,0.000000,0.194488,0.882510
1783297495.269899,0.000000,0.215532,1,0,1.000000,0.000000,0.194166,0.882704
1783297495.270899,0.000000,0.215173,1,0,1.000000,0.000000,0.193843,0.882898
1783297495.271899,0.000000,0.214821,1,0,1.000000,0.000000,0.193525,0.883091
1783297495.272899,0.000000,0.214464,1,0,1.000000,0.000000,0.193204,0.883284
1783297495.273899,0.000000,0.214113,1,0,1.000000,0.000000,0.192887,0.883477
1783297495.274899,0.000000,0.213757,1,0,1.000000,0.000000,0.192567,0.883670
1783297495.275899,0.000000,0.213402,1,0,1.000000,0.000000,0.192248,0.883862
1783297495.276899,0.000000,0.213053,1,0,1.000000,0.000000,0.191932,0.884054
1783297495.277899,0.000000,0.212699,1,0,1.000000,0.000000,0.191614,0.884246
1783297495.278899,0.000000,0.212346,1,0,1.000000,0.000000,0.191296,0.884437
1783297495.279899,0.000000,0.211999,1,0,1.000000,0.000000,0.190982,0.884628
1783297495.280899,0.000000,0.211647,1,0,1.000000,0.000000,0.190666,0.884819
1783297495.281899,0.000000,0.211295,1,0,1.000000,0.000000,0.190350,0.885009
1783297495.282899,0.000000,0.210944,1,0,1.000000,0.000000,0.190034,0.885199
1783297495.283899,0.000000,0.210600,1,0,1.000000,0.000000,0.189722,0.885389
1783297495.284899,0.000000,0.210250,1,0,1.000000,0.000000,0.189408,0.885578
1783297495.285899,0.000000,0.209901,1,0,1.000000,0.000000,0.189094,0.885767
1783297495.286899,0.000000,0.209559,1,0,1.000000,0.000000,0.188784,0.885956
1783297495.287899,0.000000,0.209211,1,0,1.000000,0.000000,0.188472,0.886144
1783297495.288899,0.000000,0.208864,1,0,1.000000,0.000000,0.188160,0.886333
1783297495.289899,0.000000,0.208518,1,0,1.000000,0.000000,0.187847,0.886520
1783297495.290899,0.000000,0.208172,1,0,1.000000,0.000000,0.187536,0.886708
1783297495.291899,0.000000,0.207832,1,0,1.000000,0.000000,0.187228,0.886895
1783297495.292899,0.000000,0.207488,1,0,1.000000,0.000000,0.186919,0.887082
1783297495.293899,0.000000,0.207144,1,0,1.000000,0.000000,0.186610,0.887269
1783297495.294899,0.000000,0.206800,1,0,1.000000,0.000000,0.186300,0.887455
1783297495.295899,0.000000,0.206457,1,0,1.000000,0.000000,0.185991,0.887641
1783297495.296899,0.000000,0.206121,1,0,1.000000,0.000000,0.185687,0.887827
1783297495.297899,0.000000,0.205780,1,0,1.000000,0.000000,0.185380,0.888012
1783297495.298899,0.000000,0.205439,1,0,1.000000,0.000000,0.185073,0.888197
1783297495.299899,0.000000,0.205099,1,0,1.000000,0.000000,0.184767,0.888382
1783297495.300899,0.000000,0.204759,1,0,1.000000,0.000000,0.184461,0.888566
