0.0925748348236084, 0.0, -0.036, -0.045, -0.047, -0.06, 0.735, -0.209, 0.0, -0.361, -0.458, -0.476, -0.606, -0.042, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.17889881134033203, 0.0, -0.036, -0.045, -0.047, -0.06, 0.735, -0.209, 0.0, -0.361, -0.458, -0.476, -0.606, -0.042, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.26640772819519043, 0.0, -0.036, -0.045, -0.047, -0.06, 0.735, -0.209, 0.0, -0.361, -0.458, -0.476, -0.606, -0.042, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3526778221130371, 0.0, -0.036, -0.045, -0.047, -0.06, 0.735, -0.209, 0.0, -0.361, -0.458, -0.476, -0.606, -0.042, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.44277381896972656, 0.0, -0.036, -0.045, -0.047, -0.06, 0.735, -0.209, 0.0, -0.361, -0.458, -0.476, -0.606, -0.042, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.5281047821044922, 0.0, -0.036, -0.045, -0.047, -0.06, 0.735, -0.209, 0.0, -0.361, -0.458, -0.476, -0.606, -0.042, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6154589653015137, 0.0, -0.036, -0.045, -0.047, -0.06, 0.735, -0.209, 0.0, -0.361, -0.458, -0.476, -0.606, -0.042, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7017247676849365, 0.0, -0.036, -0.045, -0.047, -0.06, 0.735, -0.209, 0.0, -0.361, -0.458, -0.476, -0.606, -0.042, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.7881689071655273, 0.0, -0.036, -0.045, -0.047, -0.06, 0.735, -0.209, 0.0, -0.361, -0.458, -0.476, -0.606, -0.042, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.8741607666015625, 0.0, -0.036, -0.045, -0.047, -0.06, 0.735, -0.209, 0.0, -0.361, -0.458, -0.476, -0.606, -0.042, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
