time_s,remaining_error,command_velocity,pass_through,state,planned_dir,planned_run_duration,real_velocity,position,target_position
1783406935.544459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.545459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.546458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.547459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.548459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.549459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.550458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.551459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.552459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.553458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.554458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.555459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.556459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.557459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.558459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.559459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.560459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.561459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.562459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.563459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.564459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.565459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.566458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.567459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.568459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.569458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.570458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.571459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.572459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.573458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.574458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.575459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.576459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.577459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.578459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.579459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.580459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.581459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.582458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.583459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.584459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.585459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.586458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.587459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.588459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.589458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.590458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.591459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.592459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.593459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.594459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.595459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.596459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.597459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.598459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.599459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.600459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.601459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.602458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.603459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.604459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.605458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.606458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.607459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.608459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.609458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.610458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.611459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.612459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.613459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.614459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.615459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.616459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.617459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.618459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.619459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.620459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.621459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.622458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.623459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.624459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.625458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.626458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.627459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.628458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.629458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.630459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.631459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.632459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.633459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.634459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.635459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.636459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.637459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.638458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.639459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.640459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.641459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.642458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.643459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.644459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.645458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.646458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.647459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.648459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.649459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.650459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.651459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.652459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.653459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.654459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.655459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.656459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.657459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.658458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.659459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.660459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.661458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.662458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.663459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.664459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.665458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.666458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.667459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.668459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.669459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.670459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.671459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.672459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.673459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.674459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.675459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.676459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.677459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.678458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.679459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.680459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.681458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.682458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.683459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.684458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.685459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.686459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.687459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.688459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.689459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.690459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.691459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.692459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.693459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.694458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.695459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.696459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.697459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.698458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.699459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.700459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.701458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.702458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.703459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.704459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.705459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.706459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.707459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.708459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.709459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.710459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.711459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.712459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.713459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.714458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.715459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.716459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.717458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.718458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.719459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.720459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.721458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.722458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.723459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.724459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.725459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.726459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.727459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.728459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.729459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.730458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.731459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.732459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.733459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.734458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.735459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.736459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.737458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.738458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.739459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.740458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.741459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.742459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.743459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.744459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.745459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.746459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.747459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.748459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.749459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.750458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.751459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.752459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.753458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.754458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.755459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.756459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.757458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.758458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.759459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.760459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.761459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.762459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.763459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.764459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.765459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.766459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.767459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.768459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.769459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.770458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.771459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.772459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.773458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.774458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.775459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.776459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.777458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.778459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.779459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.780459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.781459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.782459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.783459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.784459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.785459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.786458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.787459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.788459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.789459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.790458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.791459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.792459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.793458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.794458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.795459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.796459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.797459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.798459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.799459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.800459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.801459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.802459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.803459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.804459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.805459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.806458,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.807459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
1783406935.808459,0.000000,0.000000,0,0,1.000000,0.000000,0.000000,0.000000,0.000000
